time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,3.934057313041957e-08,9.6418512593499e-08,10.004119071844805,0.00010318502015582709,6.28313146708725,0.0,4.138144907046137e-06,8.98189516501505e-06,0.1372950147273163,0.004954916053456999,-0.0027554298452731863,0.0,448.22109641034257,447.9971690318544,448.84370593883835,449.24554366526235
0.12000000000000001,1.9937635493471006e-06,3.884617263077859e-06,10.015242937629186,1.7741868179932396e-05,6.28300206070746,0.0,7.593158038750062e-05,0.00013286301257504505,0.23348504403807474,-0.01894140719798095,-0.0009854805798498348,0.0,436.57689748151677,436.7245711162878,435.7856330082722,433.7839565923825
0.18,1.0230689534417198e-05,9.497196346583639e-06,10.030425134187093,6.283010826443064,6.282906018678265,0.0,0.00020581827691434017,2.6323425251547624e-06,0.2725792807843413,0.017316687505515634,-0.0028605308004144023,0.0,416.363124092265,416.19910969818494,416.5249087816773,419.6833204618485
0.23999999999999996,2.895304751527091e-05,1.0201768456490508e-05,10.0524616146541,0.0009898426605632338,0.00015575950725121857,0.0,0.00039702414560910127,0.0001481497125048527,0.4619120626625659,0.023285590891253736,0.022228616404501012,0.0,463.2130165031508,465.1814450760987,464.5351070956087,465.0027910115128
0.3,4.338734523939135e-05,4.781134779060536e-05,10.085584452710133,0.0020827238235856527,0.0015894671090084245,0.0,-7.364471721763157e-05,0.0012502142282714568,0.6420978776260292,0.0054111086761243965,0.02703523976237188,0.0,460.85784686812264,461.2375984472411,463.43827859911505,462.0313433033863
0.36000000000000004,-2.2844607459370456e-06,0.00016964481815551262,10.128332829101785,0.0020899793823394575,0.0030100737278164758,0.0,-0.0016140432704503166,0.0028318359812448905,0.7827613671917957,-0.013413207171436074,0.015933659681849878,0.0,450.63336243470735,449.7352586778042,450.7039691109957,449.18020591887534
0.4200000000000001,-0.00016003393216982935,0.0003764989857656041,10.176705713776569,0.0009737805114991005,0.004130244847942777,0.0,-0.0037423585173738914,0.003975469257965868,0.8296347885937542,-0.03179966420684625,0.02364526964479547,0.0,419.47304259862034,420.1420618481582,421.6808537992336,420.08973986065223
0.48000000000000015,-0.0004744922016374864,0.0006288363803143612,10.229314119640962,6.2830414802727566,0.005295462411984531,0.0,-0.006871707807016236,0.0042909758525259524,0.9239063302132929,-0.00046519378626665685,0.009242386412000774,0.0,436.3405550267574,435.13663760772585,434.5427007315347,437.16107711596027
0.5400000000000001,-0.0009861171954253557,0.000883487122447956,10.285469052918774,6.282877899965227,0.005985648926857934,0.0,-0.010239149037721879,0.004189090392314371,0.9479046906947791,-0.007683074704053714,0.015679220117987423,0.0,412.89581794008166,413.46312386949825,413.07496511673446,412.4381002062407
0.6000000000000002,-0.0017461593357184033,0.0011256308774451051,10.348324962090356,6.282501122555086,0.007003119959969162,0.0,-0.01520887519194058,0.003833720762199203,1.1471128504756398,-0.00361080858495783,0.019399629997237055,0.0,468.29451528373517,468.58368938447404,467.88644318404926,468.203442669159
0.6600000000000003,-0.0027879849431731375,0.0013429094478056914,10.417404794400277,6.281783397159533,0.00778825561804819,0.0,-0.019608885340457485,0.003376944424709687,1.1555389628057124,-0.03924517068495671,-0.004172673458231654,0.0,409.24081830928566,407.1373889489253,409.73464686476126,406.5545922471361
0.7200000000000003,-0.004126238561649854,0.001507563627372602,10.48997038768726,6.2798058806940915,0.007501185196546523,0.0,-0.024971033738553028,0.001890691937744728,1.2632007955102773,-0.02267568876328356,-0.006037206019729661,0.0,441.40518988703246,441.2513964894488,439.33546114480714,440.70650825997905
0.7800000000000004,-0.0057810204522417,0.0015452210376495073,10.56916817942771,6.278995831369302,0.006869035076705998,0.0,-0.030137816677832607,-0.0007432110799008722,1.376595600938178,0.0004078551191361978,-0.021534364420694268,0.0,443.88592496789323,442.6125841627209,441.2573371838453,443.15870263461846
0.8400000000000004,-0.007719243890675106,0.0014189757401365853,10.653705631964007,6.279372000016972,0.005562224146066441,0.0,-0.03434341924884545,-0.0034432969493900763,1.441240863852495,0.015973942795490408,-0.022276354152431645,0.0,428.3893809132611,428.326258505502,425.86409243236795,427.1932833587075
0.9000000000000005,-0.009879388224656087,0.0011441658435337074,10.741260631400566,6.280085238555875,0.004006856841252571,0.0,-0.037528563736989394,-0.005638051133591984,1.477214131168852,0.0021131441989973793,-0.034449311032340064,0.0,418.8479809881083,417.78785704334496,418.6750612896913,417.4673688153253
0.9600000000000005,-0.012205382833833938,0.0007431881184537593,10.832664534733688,6.280379341245677,0.002142435480254612,0.0,-0.03980671823079472,-0.007705761517516884,1.569461136635085,0.009965300496133027,-0.025058515409636408,0.0,435.8937630737036,436.67738892973773,436.58724702279704,437.24176526149137
1.0200000000000005,-0.014628983097253991,0.00023100599437256828,10.927757565900585,6.281244263929949,0.0011029874415608987,0.0,-0.04086628374899277,-0.00929862996155902,1.600264254573814,0.02209013975835637,-0.005156971795073719,0.0,416.4562627285317,418.1932613857096,415.84808655960757,416.9086582868133
1.0800000000000005,-0.017101569315906083,-0.0003599898628458838,11.025827558538234,6.282902057505833,0.0004893834936110508,0.0,-0.04151085644188485,-0.010254149128097145,1.6686382961436093,0.036884075750984756,-0.02302742252498862,0.0,429.74187733048797,428.2246328870837,428.9807244750721,430.23523023894313
1.1400000000000006,-0.019597520313783492,-0.000972047705347311,11.131054671465835,0.0022055718161659854,6.282015007151074,0.0,-0.04151906304597392,-0.009882243241639428,1.8386743522874316,0.049371253190751974,-0.039073200371264376,0.0,462.29583508182844,461.029661672163,460.3635508262289,461.3513098498045
1.2000000000000006,-0.022051789106303614,-0.0015017472301402353,11.246719765990319,0.004982697273423042,6.279335883523881,0.0,-0.04000917206205576,-0.007448554305651752,2.016531037263581,0.03926470149797197,-0.05917191247826178,0.0,465.65669741780414,464.08072838321743,463.84493610287507,463.0517791557022
1.2600000000000007,-0.024341329019979357,-0.0018148555842839953,11.37468965278383,0.007600736024389931,6.275658247091723,0.0,-0.035872091817067076,-0.0026870554344675867,2.2487015087025037,0.05118595090847903,-0.0659148704540273,0.0,479.8019777326937,479.287405482513,481.56060547619535,482.4623575258001
1.3200000000000007,-0.02631893704082947,-0.0018033473143422886,11.51311013841518,0.010397662176864664,6.2714847789873165,0.0,-0.029627147679645367,0.003377215290298223,2.365075266884287,0.035401491799112984,-0.07807073716090447,0.0,446.92643222953285,445.9308823367675,448.06971245412393,446.78593392696325
1.3800000000000008,-0.027813296500672748,-0.0013566862645566107,11.659981017416673,0.012263801895397997,6.267456773923808,0.0,-0.019709724952526365,0.011732358832296726,2.5302616882792233,0.020706116202775904,-0.051258771570512084,0.0,461.8777772918489,463.98399303466005,462.4291532407117,461.27043377007055
1.4400000000000008,-0.028629871417530754,-0.00037191161290695907,11.816623691810841,0.013224863360764338,6.264688072985178,0.0,-0.007192893073966402,0.02121354817876076,2.6907901509316243,0.004435055638480054,-0.037498355982723906,0.0,461.0352200444779,462.11991440515317,462.53262567452276,461.2493596803929
1.5000000000000009,-0.028731651018348948,0.0011330116759214,11.977886032942681,0.013689934141332571,6.263019401642069,0.0,0.003965507165662199,0.028982898371128624,2.6846316384481614,0.013672472778365584,-0.01331378511119529,0.0,408.20211789151335,410.354217210965,408.6840077063737,409.50643031617625
1.560000000000001,-0.028010950913141246,0.003200885936534451,12.145072554074174,0.014374876413545401,6.261815134742985,0.0,0.020158911726080385,0.040028168669140274,2.887758061792783,0.006469870111455633,-0.03914415147119467,0.0,475.93030080051847,473.9491786370334,475.63932571769783,475.08727642415687
1.620000000000001,-0.026288003074165192,0.005942867576256315,12.324240640390851,0.014549610804493796,6.258947593950056,0.0,0.03755081381658918,0.051397844624817085,3.0839958084258505,-0.005372220950141752,-0.07705896914298055,0.0,474.97488001828265,472.05651681268506,475.2126648061188,474.3040199392073
1.680000000000001,-0.023501638499816832,0.009334515694137862,12.512867888776142,0.014062987756090273,6.25416315458661,0.0,0.05581223892216007,0.061610423897447156,3.203239731160586,-0.01424251189050538,-0.0857265059483614,0.0,452.42630128390545,451.7228639806147,452.3129876786117,451.59816297164656
1.740000000000001,-0.01953907577784553,0.01331576310367103,12.707876647174373,0.013136323690581264,6.2490159287944635,0.0,0.07678503296942837,0.0710039609378334,3.296771101497832,-0.017963446141789165,-0.08590847234408056,0.0,444.51968922435503,444.4987173808132,445.1086342791435,444.8041077265056
1.8000000000000012,-0.01423838326815169,0.0178315310097748,12.907785451267769,0.011825782848429611,6.244472699744232,0.0,0.10036529573211837,0.07940355621985683,3.366635303925832,-0.031019789386972793,-0.06066490629840858,0.0,435.77672251002315,437.87690440950325,439.4084071571532,438.3246251713021
1.8600000000000012,-0.007335282352279995,0.02285245670682002,13.114484279753526,0.009543804165027758,6.240693757897059,0.0,0.13012819084053404,0.08773318164252294,3.5228411506826762,-0.05822008430903106,-0.06807221001062827,0.0,465.6877123229965,465.10522414772686,465.71382440644464,463.58055151617685
1.9200000000000013,0.0013479791993803983,0.028296397729625757,13.328431818773609,0.006099422767178453,6.2367336239085525,0.0,0.1597035968719715,0.09338225893694015,3.608459428403954,-0.05582728223335471,-0.062155923705949384,0.0,444.43590063310376,444.91732597596706,443.91819968319174,444.1122376002149
1.9800000000000013,0.011824354582760727,0.03400317867466877,13.546232670628445,0.0029909483701722195,6.232767406902038,0.0,0.18986088709332594,0.09654135707850468,3.6514134384249113,-0.04478753919860139,-0.07547224655416773,0.0,432.4036790943323,431.27689091003697,430.37144845322683,431.3030338096588
2.0400000000000014,0.02441341009096339,0.03985345406521769,13.77099857183482,8.451847180435124e-05,6.2280450217861,0.0,0.23027359160140476,0.09814540639228979,3.8401367091056064,-0.05698310411792486,-0.08611422385103719,0.0,477.1457268004696,476.32801528916906,476.87393455964764,475.94009783408484
2.1000000000000014,0.03954708020794403,0.045729154500037096,14.007208256993058,6.2793682343969355,6.222962907680211,0.0,0.27473703522338844,0.09729860959993203,4.03281926485846,-0.09041750245597575,-0.08201882191189387,0.0,478.8856022551084,479.19171464168465,480.3011559694594,477.75536360156997
2.1600000000000015,0.05741375305039562,0.05145806554623862,14.254107288510676,6.274289520796684,6.218136038088469,0.0,0.3213247369076519,0.09308455509742443,4.196517537319023,-0.07507027309195179,-0.07747943090156104,0.0,471.7012958999984,472.0469317414878,471.35576030710826,472.5348691100733
2.2200000000000015,0.07821745243066995,0.05681778511147036,14.511334165787845,6.269825810248051,6.213532999131278,0.0,0.3726129519628696,0.08506865380461984,4.376987729473031,-0.07307878216126013,-0.07523590732314073,0.0,478.49916821774116,478.66574509331815,477.59580984807815,477.74378452570494
2.2800000000000016,0.1019842548949448,0.06163799110868573,14.776266856194853,6.2654044808945155,6.208996339188104,0.0,0.42003734139747645,0.07517526749312989,4.453755932002384,-0.07493698052369117,-0.07637148961270812,0.0,447.35951039151854,447.2625670824896,449.2145493579431,449.0596600584746
2.3400000000000016,0.12847905999665332,0.06582751169929434,15.043030387196719,6.261050645471219,6.204538454368457,0.0,0.46350915120016317,0.064099066593063,4.438372635724534,-0.06819868872611334,-0.07044611144247918,0.0,418.50529038256957,419.01608417081496,419.29497092797607,419.8755971116662
