episode,time,reward,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2,1.0800000000000005,-2.094682420933192,-0.3308376370381286,0.01848666496403537,4.47170606350119,3.391860545526143,3.6976142208021194,0.0,-0.5459040387615793,0.22491898405413313,-10.25866226800671,5.699673844459662,10.813742903893521,0.0,103.55713492268939,364.21678620588705,88.79209864250267,253.2103362386094
2,1.1400000000000006,-2.694905056661933,-0.36192285804068836,0.03241349516343481,3.838040649558231,3.791905772653733,4.357946272390951,0.0,-0.46237776785424617,0.24690147206400034,-10.861146941354866,6.230569023317903,11.019586339541576,0.0,112.78129744524746,378.3920628766218,66.7635661748004,277.24405750500364
2,1.2000000000000006,-3.32390180158166,-0.383239538409844,0.04823574191524919,3.1665190559723713,4.21895658001317,5.037380597608532,0.0,-0.24599769551653727,0.27227882227042,-11.543587156077416,6.7362026574193274,11.291807432953094,0.0,113.72191855516193,391.32095195802384,49.57373180394121,281.55979134436177
2,1.2600000000000007,-3.9803814874763357,-0.3925326091505027,0.06323441488794733,2.4506023901435676,4.655430535208655,5.734998669664181,0.0,-0.0736770171754872,0.2070841738656359,-12.329966419272687,7.117898596966864,11.579889648033845,0.0,109.03454635520629,399.1525445496625,31.69036012537475,273.4426988780307
2,1.3200000000000007,-4.66552486477933,-0.3942336571494547,0.06939319491195284,1.6870957532702646,5.093814918612914,0.19187308255636104,0.0,-0.00726785379163228,-0.015595818482095347,-13.107288124289319,7.322949196776439,12.03893674288107,0.0,107.88654414187516,423.5957610084069,16.987691167057335,256.0778140219498
2,1.3800000000000008,-5.3777746540750515,-0.3963209813755632,0.06194682555324715,0.879877565072011,5.562452374379916,0.9178454821272997,0.0,-0.07789775431606827,-0.21226754947520765,-13.789331984468966,7.6833951644869085,12.135334990540702,0.0,155.46811661708165,416.1667973740506,11.260840630945935,283.61837390368316
2,1.4400000000000008,-6.123323904331742,-0.4060641392000951,0.04781653890618177,0.03156904567515887,6.033004433205543,1.7113701751068788,0.0,-0.26819938822268646,-0.23282607137294833,-14.51388510947449,7.8677808069532755,11.444290683901052,0.0,180.2005096451512,346.1614015319371,67.85189818080906,276.60682581871345
2,1.5000000000000009,-6.4112040916868995,-0.4235577721751698,0.034856502134643606,0.0,0.2213065738028801,2.4307894243712216,0.0,-0.2499050746665197,-0.21222191383303973,-15.320866676101227,7.784388190687827,10.934244559360772,0.0,170.54419386888517,339.78475954869555,31.636618140817042,234.11021886438596
3,0.06,2.9937525384575863,-0.00040924116047656186,1.989974051890423e-05,9.986930237949787,0.029757192045491543,0.505170948650921,0.0,-0.024672315157813506,0.0012286643834511757,-0.4375344795037853,0.36674467410833245,1.6818088725459026,0.0,79.28930768265018,359.5866744176552,67.20312643421964,176.78851231245497
3,0.12000000000000001,2.963458026058883,-0.004441667553924035,0.00022945678137043838,9.946695625438224,0.07934285396259,1.0608462374962997,0.0,-0.11917392382293976,0.0061823724906186145,-0.9114608007534317,0.7177956124188859,3.273771345742182,0.0,74.01631028776798,355.5563084068605,69.18824040889626,174.91349838391216
3,0.18,2.90113959382503,-0.01567450604980353,0.0007478795606855467,9.876053339261459,0.1508435879965493,1.6313294184209672,0.0,-0.2592031608794502,0.010308562492799874,-1.4553429501596433,1.0749048848939082,4.711241428970963,0.0,69.11916446892705,351.32842454537837,71.94628038452497,178.54878675532152
3,0.23999999999999996,2.8011761202222045,-0.035301957031319886,0.0012317750561185127,9.770350341807049,0.24056678048765967,2.1663699730480808,0.0,-0.39160692523379903,0.0034868445553207896,-2.07828078426234,1.4081988888410315,5.880654155032431,0.0,64.11880866944601,338.8994105479268,73.1653176858976,176.09079652743094
3,0.3,2.66107988810938,-0.06155443048566377,0.0008194954107524783,9.625731813506414,0.34948947283602383,2.66573037073265,0.0,-0.47624271198270546,-0.019885222144690577,-2.7466013166848833,1.7352554685679844,6.757196474540299,0.0,58.87791249433335,323.433841789103,69.59586978836785,175.84696616220697
3,0.36000000000000004,2.481122156642609,-0.09123978637566056,-0.0014112627323612731,9.440738943197209,0.47544779756015565,3.1504469528713273,0.0,-0.5063212130841034,-0.05646270912073887,-3.4196059469182316,2.0416361853181075,7.386393875821078,0.0,54.994350740563966,310.2796092541949,63.71652423652882,172.28872538683098
3,0.4200000000000001,2.260103348023656,-0.12132623448236028,-0.0061519645354876935,9.215664335715804,0.6190918698755326,3.6411873876932184,0.0,-0.48955790132581606,-0.10306895410641156,-4.080851839939475,2.3421778724439,7.8607830894042845,0.0,51.55930226169091,304.58046448344754,57.05797268070461,172.15286628540184
3,0.48000000000000015,2.0021656542897874,-0.14889889323205707,-0.013896949634553785,8.95149060427523,0.7824919969560105,4.1451932950865285,0.0,-0.4217932854449376,-0.15452637580215361,-4.719992660241893,2.656655425115093,8.242334256237795,0.0,49.35145146979516,304.10323994661877,52.06018999087391,177.39405076512543
3,0.5400000000000001,1.7115892741318508,-0.17103137145925712,-0.024314885938048342,8.650182138044935,0.9650286323284201,4.661466358148079,0.0,-0.31225100636573266,-0.18784139104576586,-5.31621581577964,2.9731546669017277,8.545318213197389,0.0,47.8129655807897,303.7221808058821,49.25168208686216,181.45039583976467
3,0.6000000000000002,1.3936833858321174,-0.18645157815555716,-0.035572177595931995,8.31450138510461,1.1646739138339157,5.182889055206992,0.0,-0.20419680540271187,-0.1811558797217403,-5.86793033913313,3.2742893498939387,8.718951089572178,0.0,47.85601532407662,295.10290567677765,46.15867387154133,182.43874403472842
3,0.6600000000000003,1.052470716089938,-0.1961315252465947,-0.04518941179742887,7.946550328600989,1.3812728293440086,5.709853552648969,0.0,-0.12315185010866045,-0.13300865944260148,-6.394760888782807,3.565976667396703,8.819777163353779,0.0,49.48040748178383,290.5951883557049,41.513353154168485,184.56030815239274
3,0.7200000000000003,0.689919230847955,-0.2020411402465172,-0.05053500618972102,7.547262902518262,1.6104060540653702,6.244259983353491,0.0,-0.08142053562791571,-0.039094898391431876,-6.915649691744619,3.812493148778564,8.944254615418037,0.0,53.211288167354645,297.3598836172506,36.33079009648789,179.60271947946416
3,0.7800000000000004,0.3061462646119829,-0.2071427663093216,-0.04915030991972912,7.116335879111777,1.8527389184389218,0.5100652638009633,0.0,-0.097977391587932,0.08457782966325306,-7.451779258852238,4.043020207655801,9.159851147355527,0.0,58.49662540011946,313.6464134302937,30.77375138132351,180.24390253531843
3,0.8400000000000004,-0.10188374279791812,-0.2164275072650875,-0.03912950085066661,6.652062388776205,2.1244118764994226,1.1540469885320972,0.0,-0.22556668582884876,0.23614624109034488,-8.025521559898602,4.403655570505589,9.849979410812898,0.0,103.60610818126818,383.58987735496083,112.43264691359198,236.24190868772098
3,0.9000000000000005,-0.5411996306585138,-0.23551540586924966,-0.023262445930505936,6.153872869313385,2.4127828643940994,1.7828618003095809,0.0,-0.41482495867571934,0.27475568302884507,-8.570755249564893,4.7274820995279425,10.265779015392745,0.0,96.87532719439248,370.1576052576994,118.62300452792483,239.79438626483415
3,0.9600000000000005,-1.0171722773180463,-0.26426416613480674,-0.007840291499609083,5.625086622073661,2.7030378752377953,2.4070517846681625,0.0,-0.5236640057919891,0.237536646797525,-9.051320136899518,4.874110591127596,10.432902657181591,0.0,89.20460337745494,352.1037233161633,108.41898715919028,211.3576229958343
3,1.0200000000000005,-1.5307192592082195,-0.2951613033212169,0.006359999217661173,5.065381065486372,2.9959123640725522,3.0331360676446657,0.0,-0.49907677408786866,0.24306119867539108,-9.633699630705857,4.892227367446624,10.437877875310946,0.0,86.60637375558196,337.53725094390165,88.27066390569199,179.75933140591314
3,1.0800000000000005,-2.0962726435027044,-0.3250887272306888,0.021324781352526804,4.465719151674571,3.289125646433785,3.659435136824115,0.0,-0.509925808518024,0.24999754901841367,-10.358560153080427,4.873969861195802,10.439105267648845,0.0,90.01405035917472,338.1336702087143,61.5223903013296,160.34587812825828
3,1.1400000000000006,-2.7024169518411085,-0.3558039574846304,0.03606978391032778,3.8238985784235515,3.5810617774282036,4.288815193562069,0.0,-0.4935196094230241,0.24410268332478002,-11.025329552187966,4.840516955779968,10.524326028185968,0.0,96.25653819502162,349.64016214931206,39.877018212684526,148.9506815674666
3,1.2000000000000006,-3.3422527945954097,-0.38151829996785813,0.05069807697734992,3.1421419651652656,3.8712128983962018,4.928201981878551,0.0,-0.35846693104810473,0.23982650007427367,-11.713223230236652,4.73272328501904,10.687298819320207,0.0,101.80994754146522,362.375230005727,23.39447327773666,123.18043753881628
3,1.2600000000000007,-4.013093537426782,-0.4002401530370669,0.06469120141793065,2.4170857935799006,4.156845989519049,5.583759939397034,0.0,-0.28058765206904435,0.2316566255296604,-12.45797567968962,4.553627161708427,10.922696410431028,0.0,100.79828118638922,374.5459196134224,12.797927157388582,91.54685136469737
3,1.3200000000000007,-4.720363024721435,-0.41597850777486445,0.07863085801338723,1.6462446143410403,4.433379914859321,0.0031024657323008853,0.0,-0.24836520896761408,0.2263333203327698,-13.246939868929047,4.33822715578359,11.392886344700498,0.0,96.46784089183308,404.15512830957726,6.261364443135153,62.539283061806366
3,1.3800000000000008,-5.468356630135849,-0.43151018511218464,0.0895171147679155,0.8260397346672409,4.6958867425332755,0.6975381724027745,0.0,-0.28619352120885866,0.1251273268030035,-14.097372171718234,4.1461611839480845,11.591243470424143,0.0,153.25520744827946,407.3059697890417,3.82341782059878,61.740729809918506
3,1.4400000000000008,-6.246137108148817,-0.4526799085177582,0.09313352253243004,0.0,4.945062593870542,1.3926265053261933,0.0,-0.43107986248993807,0.0014819322627839318,-14.956542351513592,4.005939056621529,11.569493930049315,0.0,181.4480707819777,402.49427805819306,32.15193893760067,84.73762698704547
4,0.06,2.993162979751717,-0.00023428583596685378,1.0195514296009166e-08,9.985523305118281,7.930764603880647e-05,0.41981371712567483,0.0,-0.014151713209085957,9.61671943702032e-07,-0.4834837312845451,0.0038423242531400613,1.5280457347188112,0.0,55.501436405571646,338.83108418513115,12.084005001904389,20.637347023095817
4,0.12000000000000001,2.961223046158902,-0.002671818049187022,4.057121444400645e-07,9.941673819403878,0.00036046891222163424,0.9328632799745167,0.0,-0.0738424419846024,1.4835221905198175e-05,-0.982780322084953,0.006322101841727031,3.0583349851420403,0.0,50.25955713619182,343.8529919194243,8.93748319532952,16.140844693746107
4,0.18,2.898337598540441,-0.009824623046138788,1.9490657446966168e-06,9.8666336684457,0.000775337815948518,1.4704745463883082,0.0,-0.16843314306945123,3.5423256736891135e-05,-1.5263075553160943,0.008073604911757406,4.455509628101022,0.0,43.358060935673855,340.5277362533084,6.788169865179338,13.179723822943602
4,0.23999999999999996,2.800428796723614,-0.022991972199310474,3.945253429388905e-06,9.757298050627844,0.0012833224927231157,2.0071643888018684,0.0,-0.2692032402123976,2.250632179477203e-05,-2.1264713273155706,0.00923964439090775,5.665761215455582,0.0,37.67839900072384,335.84467277783284,5.382132641055278,10.68072905428014
4,0.3,2.6645708385623115,-0.0415017033225075,3.148346938331842e-06,9.6105235026719,0.0018523341783378555,2.5375893752862453,0.0,-0.34204862170282585,-6.0179361606972814e-05,-2.7704673804078332,0.00996585225435678,6.673462441775573,0.0,33.578257202579465,331.4076809180155,4.221881904606063,8.437815070619932
4,0.36000000000000004,2.4903150054338976,-0.06313312024843129,-4.5403119989979125e-06,9.424561129883397,0.002460581222367253,3.0762672065944923,0.0,-0.37276040065223076,-0.00020184718919722563,-3.4280833244543634,0.010477740737497718,7.522795323587379,0.0,31.147567333490073,331.94911482305463,3.5337143249542065,7.103771416031643
4,0.4200000000000001,2.279336167623804,-0.08542053801978251,-2.147056644404431e-05,9.19934581001865,0.003096063389016024,3.6189068384374785,0.0,-0.3646283904448812,-0.0003644789680197448,-4.077692931839977,0.010817526758353544,8.201556515292785,0.0,29.33089736327745,330.1400949439035,2.5764846962768315,5.668592588264826
4,0.48000000000000015,2.0342376607846937,-0.10607997837855733,-4.7647736142275114e-05,8.935682892455157,0.0037493574155798015,4.154674536899709,0.0,-0.31712987808663723,-0.000501991239249317,-4.70802213400569,0.011029716479863371,8.65345047330592,0.0,27.35380758156919,318.98745962872636,1.9027360134672815,4.433184825012395
4,0.5400000000000001,1.7584013215492225,-0.12260090055469398,-7.900139480926033e-05,8.635213634149858,0.004415240880049964,4.700956345884441,0.0,-0.22974593601360732,-0.0005103342314111002,-5.299295713877559,0.011235588882391522,8.99753510563458,0.0,26.24566520017451,317.4163078060555,0.9861494810521728,4.043977585668469
4,0.6000000000000002,1.4558362889765701,-0.13377212980935183,-0.00010339615118074574,8.30096414442619,0.0050932904796949785,5.263574994459269,0.0,-0.149843473402983,-0.0002707237763506341,-5.836503227045275,0.01143097097472537,9.30852197221071,0.0,25.713993310034137,322.6640212328306,0.4488244444634939,3.8154227388028565
4,0.6600000000000003,1.1279598653843106,-0.1417891177606586,-0.00011063513074690025,7.9348577105807285,0.005781699996886047,5.8510951731807666,0.0,-0.1269529643523875,-5.754485326721885e-06,-6.374573205347938,0.01155838992337664,9.666235075353365,0.0,25.876436843241027,336.8217349385428,0.05513132211839111,3.0679721737502814
4,0.7200000000000003,0.7714817223165727,-0.14945755902310628,-0.00010981229748566707,7.5349438143000755,0.006476921956214632,0.19380538676512415,0.0,-0.128496836264365,-1.524850161602972e-05,-6.9639353403321715,0.011644250771800159,10.130186242457238,0.0,27.333493057282315,358.7424046438477,-0.007989620245007378,2.5268318733837942
4,0.7800000000000004,0.3828971612971305,-0.15722337487541618,-0.00011572101833434346,7.09870346696481,0.00720103240330161,0.8095165582049431,0.0,-0.1357069807513874,-0.00016009036081551917,-7.57383536911526,0.012903711807339539,10.292902689298725,0.0,52.64051258385886,340.1991683771825,4.0154403886713546,10.3925255327398
4,0.8400000000000004,-0.04022007949727746,-0.1705171128516971,-0.0001174634287719975,6.627736228092207,0.007995473344690751,1.824533748977787,0.0,-0.32832590063827605,-0.0001312889808555768,-8.15632389216533,0.013906170213830367,11.769607957667894,0.0,117.65569453076169,485.3633214008857,6.544521025005879,10.771278584656573
4,0.9000000000000005,-0.5055270650863248,-0.19331956321486715,-0.00015392481940940583,6.117207444666671,0.00884209827620186,2.5926861351739223,0.0,-0.40412590589111763,-0.0010212866997544015,-8.852159900883033,0.014513254877391324,12.316233486156829,0.0,103.37014149837934,435.83806204099704,8.043488696657226,10.474822096208825
4,0.9600000000000005,-1.0089235029163761,-0.2164777802049034,-0.0002004175384831555,5.570067449003912,0.009722464527784247,3.334722940138086,0.0,-0.3762102517442632,-0.00033413480514026716,-9.365512878545804,0.014989187800138254,12.1028300512738,0.0,92.17568451555579,372.69260179775796,9.187563068944943,10.962076471961511
4,1.0200000000000005,-1.5393226559227695,-0.23961274095003293,-0.0001832290188932194,4.994295002712487,0.010634950015553812,4.113552109780938,0.0,-0.3871030722722771,0.0007637530474839589,-9.842644119250949,0.01564371085792248,11.475484241910477,0.0,81.71257296211851,313.77571681871535,8.33694333768115,10.890901173623623
